numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Oficio Múltiple N° 10878-2021-SBS,v1.0,Precisión respecto a la oportunidad en la que deben evaluarse los riesgos asociados a nuevos productos y cambios importantes,Oficio múltiple,Vigente,SS,,01/03/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sqUN848lA2sEHXpq2glqDp3GCKY0z+AwfD7npbHMqOnp3Ro0F1Aw/J1wIQo2JYfKMsfLDqi6leJWawCzQu4wp/bjchdDn779YLx0uVW9tySw==
Resolución SBS N° 504-2021,v5.0,"Aprueban el Reglamento para la Gestión de la Seguridad de la Información y la Ciberseguridad, modifican el Reglamento de Auditoría Interna, el Reglamento de Auditoría Externa, el TUPA de la SBS, el Reglamento de Gobierno Corporativo y de la Gestión Integral de Riesgos, el Reglamento de Riesgo Operacional, el Reglamento de Tarjetas de Crédito y Débito y el Reglamento de Operaciones con Dinero Electrónico.",Resolución,Vigente,"SF, SS, SPP",23/02/2021,19/02/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uvNiOjrClS+m5+xhbmqcaYjTwDurq8RV33JiKHcLgT7C0emiq+Fs1l9m2hAeI2P0Ju2gPCN0oVgcdtEY2XrVUBC/dLFFtLtnUO+tvAwAhctA==
Oficio Múltiple N° 7862-2021-SBS,v1.0,Precisión sobre la oferta de seguros masivos realizada por corredores de seguros.,Oficio múltiple,Vigente,SS,,12/02/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uBOLUXs+G/YOqZEaej+RzBhBpIuKT+jTpSibwAZIIRN6qr5wumWXz44OoKsI4k4UZFV5gT0us8gOyVGNXUBEU/FS/jLY+bbWf5Pyv9nOzibg==
Resolución SBS N° 283-2021,v1.0,Modifican el Texto Único de Procedimientos Administrativos (TUPA) de la SBS. (Procedimientos relacionados con el Reglamento de Autorización de Empresas y Representantes de los Sistemas Financiero y de Seguros),Resolución,Vigente,"SF, SS",30/01/2021,29/01/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sQlq3Dh5gCSRveM5AntM2To5vuS+RytWk3mh4X8kS0kAIR8NoGn5POxDwahOZhcH7Yg9rvdsqLW0Lc7/qaeoRk
Resolución SBS N° 277-2021,v1.0,"Modifican el Reglamento de Comercialización de Productos de Seguros, el Reglamento de Supervisión y Control de los Corredores y Auxiliares, el Reglamento de Gestión de Conducta de Mercado del Sistema de Seguros y el Reglamento de Infracciones y Sanciones de la SBS.",Resolución,Vigente,SS,01/02/2021,28/01/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v0ZJREWnFuI1Oa+Y+/jQnNF6y+9wzVQR4gTS1FP75CMzq7p39/r+ZO8iPIPd2Y8ua0jeW2RCybwgRreGKnd+SA
"Circular CS-36-2021, AS-31-2021",v1.0,Actualización del capital social mínimo correspondiente al año 2021,Circular,Vigente,SS,26/01/2021,21/01/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vgJyj08JNffsZlA0ahnZoJXts8wpBAveD38cw5GNB7/FDkXgEzSXjzD6VvUfmeSaHBxxjwCVtMk2Id7blHhyHwgERq0pKQVxbA+YcSklGQ1w==
Resolución SBS Nº 211-2021,v4.0,Reglamento de autorización de empresas y representantes de los Sistemas Financiero y de Seguros. Vigente a partir de 01.02.2021 con excepción del artículo octavo vigente a partir del 26.01.2021.,Resolución,Vigente,"SF, SS, SPP",25/01/2021,21/01/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uZOx9WNl+9rMOttTa2PqRFjn6MEbQSPeXgWLnRcUwQ89WGkF6FUTACVK64oYAtjocjsgq5pgpLpyVElm2JfU2UseE+KWa9obr4d7q9Nj/MyQ==
Circular G-208-2021,v1.0,Actualización del capital social mínimo correspondiente al trimestre enero - marzo de 2021,Circular,Vigente,"SF, SS",15/01/2021,13/01/2021,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sOWYpZkFiSglFe6rdhuRk3n3tK0k5VNpyB8hH/r/XFKZZ5wKLuxI2jpJSIkCxDRpCiKI/pzY+NOS1bi7eenSum0Fq9tSNvs5okCZNA8FWwmw==
Oficio Múltiple 42140-2020-SBS,v1.0,Vigencia de las medidas de excepción con relación a las inversiones del sistema de seguros,Oficio múltiple,Vigente,SS,,23/12/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tyv1BjZRYjZs5rt9n/WZ7/AGVXlqB/00IOt+WUrHoYGsuHb3S5wol2ZMUwQwTiUaE3NBZXutiw3roqQGdCKmObXJ+zZNlhumnaOFL9x+QOMQ==
Resolución SBS N° 3155-2020,v1.0,"Modifican el Reglamento para la Evaluación y Clasificación del Deudor y la Exigencia de Provisiones, el Manual de Contabilidad para las Empresas del Sistema Financiero y suspenden la aplicación del artículo 7 del Reglamento para la Administración del Riesgo de Sobre Endeudamiento de Deudores Minoristas",Resolución,Vigente,"SF, SS",18/12/2020,17/12/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uT8pFk2TetrJGrLcpK3/jcG3gGY8dpjNc3EjvosUz4B6c2wODEn/2Oi5ZlplNEM0wm3LDsd+ml4uzX0lMYSYd7LL+XHrAexrQZKwDKJU+GYzHd0lOjhqBfHqXt3V3K8Dg=
Oficio Múltiple N° 28530-2020-SBS,v1.0,Gastos Operacionales en el Análisis de la Suficiencia de Activos (ASA),Oficio múltiple,Vigente,SS,,09/10/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vS1MbIzg+3qYhozGro+cWyhEdkcA96AGMtJqTTZtZdQbJriNuEf7PvuZf2xbadTypDcDmGUG77LOBBOBtRXuoO14stPvhWjaX+YVNtOAdYgw==
Circular G-207-2020,v1.0,Actualización del capital social mínimo correspondiente al trimestre octubre - diciembre de 2020,Circular,Vigente,"SF, SS",06/10/2020,02/10/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrJO9c8XFmxv65Oy7toTVQNroGmi4iP+wXzAOszhtiekvfzAkUV18n+YGLkBu+2P9J0RFIZjG14tptySFTC43D0+rc8pkpYIMk2Lp7ayPHdRw==
Oficio Múltiple N° 19483-2020-SBS,v1.0,Disposiciones referidas a las medidas dispuestas durante el estado de emergencia nacional mediante Oficios Múltiples N° 11167-2020-SBS y N° 11170-2020-SBS,Oficio múltiple,Vigente,"SF, SS, SPP",,12/08/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrgzmnOk6Fkjzto5hNGti7DHewnDYceGAJQ0aPcQ6YcK7+0gnyI3CMQahOKfciUU3ezZjU20JZNLfDF+0761bIKrNXU7W5tm4mc+XND+qZYWg==
Oficio Múltiple N° 18646-2020-SBS,v1.0,Medidas de excepción sobre la actualización de tasaciones de inmuebles y sobre el establecimiento de elementos alternativos para la verificación de la inscripción de su condición de urbano en el contexto del Estado de Emergencia Nacional y el COVID-19.,Oficio múltiple,Vigente,SS,,04/08/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v35oObmpWBkcvpye32UglA3JZUhfJ5ksE3CMeZyXKM76Bfdqjehsc7uyrW8K9X0nPNquwJQyZ5BVKHr3sjQ7EnbZxVYhh4HGXoUMpDKGmoUA==
Resolución SBS N° 1856-2020,v4.0,"Aprueban el Reglamento de la Reserva Técnica de Siniestros (vigente a partir del 28-07-2020, plazo de adecuación hasta el 30-06-2021) ,modifican el Plan de Cuentas para empresas del Sistema Asegurador, el TUPA de la SBS, el Reglamento de Gestión Actuarial para Empresas de Seguros y el Reglamento de la Reserva de Riesgos en Curso.",Resolución,Vigente,SS,27/07/2020,24/07/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoHzSo0SUHRple92voTBfJmibU1cUJGgRzxvLDypHsLluvscAfPanKWm1ezznxpDoJnZEOHBB9BHU4BAjTpNlNVRP/NLMNtx+1hVBdvZn/HHQ==
Oficio Múltiple N° 16409-2020-SBS,v1.0,Nueva fecha para la remisión de los informes de eventos de interrupción significativa de operaciones a través del SIRIS,Oficio múltiple,Vigente,SS,,08/07/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vvXlwLTOrL8tvfqbqinsvVAYbYGTap+zo8p3JPDvvL4XUPxtDGEWo2K9gKUJI2Q8k3rv12RAcMjF5fo9PS5v2ctylg7k4Mk6B2wMP6USPsgw==
Resolución SBS Nº 1771-2020,v1.0,"Modifica la Norma que regula los servicios que brinda la SBS a los ciudadanos y la atención de denuncias contra las empresas supervisadas, la Norma que regula la Constancia de depósitos u otros productos pasivos de personas fallecidas y el TUPA de la SBS.",Resolución,Vigente,"SF, SS, SPP",08/07/2020,07/07/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoSe7g9YQDhYZNQviratZa3oMaSeQ6Ix5fUv70CA0lhMPRkIETsIQj0rjVDC6OF6bi61JwXz/OkLId0uw7J9OA8z7lMa7nEbeZFxTcAhUJixQ==
Circular G-206-2020,v1.0,Actualización del capital social mínimo de las empresas supervisadas correspondiente al trimestre julio - setiembre de 2020.,Circular,Vigente,"SF, SS",04/07/2020,02/07/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq4OHjGpVVeHOpKFNWiBad+m5pQeVVkQzMSilIHER+H9yS/f6tAtDKeuYEhSuUlre0A0vTziBza03IXuCROjtjeJ6rNJ/ax9eMcnWur+UPXVw==
Resolución SBS Nº 1743-2020,v2.0,Modifican la Resolución SBS Nº 3329- 2019 y el Reglamento de Gestión de Riesgos de Lavado de Activos y del Financiamiento del Terrorismo aprobado por Resolución SBS Nº2660-2015.,Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",01/07/2020,30/06/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrgYAHQj7Eut6RDXWwsipQV4Ow3nZrneBIjz9KclzMNJIwemOuwvcFkAOzcssWZwvfBW3CwIwY7TkEEBBOk9HTkgwO36UBUzxMgeqCss7Bfkw==
Resolución SBS N° 1545-2020,v1.0,"Precisan que la suspensión del cómputo de plazos establecida en el Oficio Múltiple N° 11159-2020-SBS, referido a procesos de atención de siniestros ocurridos a nivel nacional y regulados en la Resolución SBS N° 3202-2013, se encuentra vigente hasta el 30.06.2020 y dictan otras disposiciones",Resolución,Vigente,SS,10/06/2020,08/06/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tIYQfVCT4BIkvAhb0QHKuKqxTloNaCqpGAgJBs1EG8izTvqR6HabzPrGzwf8kfscfzPbAa/Z/9kDM/vOMJYA0qESB8TgwQ2aysfA4vBvohSQ==
Resolución SBS N° 1536-2020,v1.0,"Modifican la Res. SBS N° 877-2020, que aprobó el Reglamento para la Gestión de la Continuidad del Negocio y la Res. SBS Nº 5570-2019.",Resolución,Vigente,"SF, SS, SPP",08/06/2020,05/06/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoJZtCZW0F+nenrIqBNjGHvqRrNL26mLkK9ugIsZH0etiSlTpA8MlGgpQTjX47Si6gAenyIqF/o9impQ82Pflzc7nfB80qNTCw2dCWKAm+EEw==
Resolución SBS N° 1537-2020,v1.0,Amplían suspensión del cómputo de plazos administrativos relacionados con funciones y atribuciones de la SBS y dictan diversas disposiciones,Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",08/06/2020,05/06/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoWO26VYYTSlq6iCr0Bq7jICf4SoDxKJ5JUzRJE4aPWUw/8qR3b0/cvsDQANKDMqIwAVMGA7zA+LTIP4qmc9HxxxsMYda4ZNNYdd3Qv20i1cw==
Oficio Múltiple N° 13537-2020-SBS,v1.0,Medida excepcional y precisiones sobre las inversiones inmobiliarias debido a la coyuntura COVID-19,Oficio múltiple,Vigente,SS,,26/05/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrTD+GLcacFpHGEQMe4q1C1g9ftHRNgbA5tToDHIS2CqbQ+WTqN9FOUOa9wBjvy/eLcTEFwOS9umq3TVtv4pQ4J1vj7axZysEBvF8FnUhSNMQ==
Resolución SBS Nº 1407-2020,v1.0,Amplían la suspensión del cómputo de plazos dispuesta mediante Resolución SBS Nº 1259- 2020 y dictan otras disposiciones.,Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",26/05/2020,25/05/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr0/rHTWwgULf1JXQG1FTjf2bZw71dycnP4ISBLyKWP7t1Qc1RxzVZgd+hOTApswtmNmZ6EQoujLQznPKhDMFtwEDDPRl1uc1h1VBtEMFMToQ==
Oficio Múltiple N° 13128-2020-SBS,v1.0,Medidas de transparencia de información para seguros de vida con componente de inversión,Oficio múltiple,Vigente,SS,,15/05/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoAKuvm3CesKA0DrfoCLq+285UkYbolC+1Gv9vKdpm5Z+mrjr/br+Ccow73vaXlTtqVm5/rrGPq3J3P+MU6o6zIb5VlVRjpszZP7Mw/Dua3iw==
Circular G-205-2020,v1.0,Actualización del capital social mínimo correspondiente al trimestre abril - junio de 2020,Circular,Vigente,"SF, SS",29/04/2020,27/04/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqZNpm0GbPMOYaOR2wRIJDJuLSDZKDNwNikyfWkB2iZGX8wvRw1zyzH1BKvYueFX4WNMNZO5pH/U+wTGEWVbi1XamOaoA3oOuzkcPu4iCulCw==
Resolución SBS N° 1311-2020,v1.0,"Se amplía la suspensión del cómputo de plazos dispuesta mediante Res. SBS N° 1259-2020, relacionados con funciones, atribuciones y entrega de información de la SBS, hasta el 10 de mayo de 2020 inclusive.",Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",27/04/2020,25/04/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp2837kW3qL2IGxI/wdgINrrvb6TK9MCIDD1RDXsTUU0kaENtaCPYJsthIoTJ5PJ2SN6JcJC8ARlVeSpYh+Gshs4mC8/uw3cQv+gzU4eYOZxQ==
Oficio Múltiple N° 12065-2020-SBS,v1.0,Prórroga de plazos para presentar información (empresas corredoras de seguros),Oficio múltiple,Vigente,SS,,23/04/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqJt+u/v7KjArBeU6YqRdEYn5X6NI+rP1SCZa9uI9V7JLKERq7WZSQyh9e//9uyoW1Npl2zJFASkO/gRVt0AsVrPGpe4mHgAK+rGJ6GFWs6JA==
Oficio Múltiple N° 12043-2020,v1.0,Plan anual de trabajo de auditoría interna 2020,Oficio múltiple,Vigente,"SF, SS",,23/04/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq/I/Uu50m07IofZ+6xU3jb9x5wTH52UIB4T0Z06HaqiwnWnOE7YDlc943YBrX+9hLi3bmdVsJnLWeBTFYEUtq6kCEKTSccyqaBO6ewmNw+IQ==
Resolución SBS N° 1280-2020,v1.0,Amplían suspensión del cómputo de plazos a los que se refiere la Resolución de Superintendencia Nº 1268-2020.,Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",14/04/2020,11/04/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrQ/CA0G8EfAqQXDvfGaJqXv8HvQee0+5VjfOmtNNDRNtM96R9g15I1yVv83brmvJ7oLv64Vk1fS7xGRCjYbsBJJrEL+xlqmeph0NBE3n32xw==
Oficio Múltiple 11233-2020-SBS,v1.0,Medidas de excepción con relación a la gestión de inversiones en el sistema de seguros,Oficio múltiple,Vigente,SS,,30/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo3UBr+rqTXVd5LqAE7b/hu4dciLTz8xBfiBnUas4ev5SvAAao7Ehv16UnrDQ9ENNzZbU0/El4fxjLZ3Qyp7P51KUn7jdWCdae1BaMC7BizAg==
Resolución SBS N° 1268-2020,v1.0,"Amplían la suspensión del cómputo de plazos administrativos relacionados con las funciones y atribuciones que corresponden a la SBS, incluyendo los establecidos a los que se refieren los artículos 252 y 253 del TUO de la Ley N° 27444.",Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",29/03/2020,27/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoVmWKNktG41WtqqBJQNo6THYwMg1S7VtYe99PRtpV5mtAInWMrWRV8oNopCjDDJ0dPOA7CpTGwa1fUYida7ghKK5/3/ZtQL+zSltPuYrrHXg==
Oficio Múltiple N° 11217-2020-SBS,v1.0,Precisiones respecto al pago de primas de seguros con motivo de la declaratoria de emergencia a nivel nacional (COVID-19),Oficio múltiple,Vigente,SS,,25/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervritmhqm32C1pVd+7xpR2OHQWeSwi+C0nka8e3BiREGNZkkyRqH4yZHCOCnjtsw/s9s2D8UhxFjLELMadkO77ylaV9ZRPj6iwMvlfrFyC1SMA==
Oficio Múltiple N° 11167-2020-SBS,v1.0,Medidas de excepción con relación a la atención de requerimientos y reclamos,Oficio múltiple,Vigente,"SF, SS, SPP",,19/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrChq2c7MrQOzu8lZnvefE77D82hhOsGKlC6Y/O/3un+6VVv2P+gCDk2ADKPLjvPjKHQqpyEjXBpPNLFckRD9FDv+mU+IKLX2RaGuYk4n9cqA==
Resolución SBS N° 1259-2020,v1.0,"Suspensión de plazos administrativos relacionados con las funciones y atribuciones que corresponden a esta Superintendencia, en el marco del ¿Estado de Emergencia Nacional¿ (Decreto Supremo N° 044-2020-PCM )",Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",20/03/2020,16/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpVeFFAfBXRrJevDFjPinrGsOnkST+R0Z7ErO5Gii7zoomgpBQtz7hYRbFtmsN5vdCvvuCmKqyD7qh3vvV4VG6QBY7cSoAMCG5O/Ua1X1TV3w==
Oficio Múltiple N° 11158-2020-SBS,v1.0,Precisiones sobre la continuidad de negocios y la remisión de información,Oficio múltiple,Vigente,SS,,16/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr9tLBKMNKJoiR8HwLFaS6X/F1P83pheSMbgQLG/YY+2Mn6yvNhQFZeIXw2kllcIwpu5/3OJgItSvTppKkezq0XBrz3Pd7VepuzZJtclHOzBQ==
Oficio Múltiple N° 11159-2020-SBS,v1.0,Precisiones sobre la continuidad de negocios y la remisión de información,Oficio múltiple,Vigente,SS,,16/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervopgjq/+eznXQFihsfJIQI56P2fOtsyjV6JGEEQRPtirAfUq1nUsMcbXq3mokdyUSQmzMaHIJBWgglNlUHVyZzQRQWK+uQv2VzSIn+8SeiOYLcl1oCwwNX4iO53QFug1Ks=
